"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2023)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Recoded detailed Hispanic origin (HISP)","","","","","","","","","","","","","","","","","","","","","","","",""
"Group","Recode for Age","Total Recoded detailed Hispanic origin (HISP)","Not Spanish/Hispanic/Latino","Mexican","Puerto Rican","Cuban","Dominican","Costa Rican","Guatemalan","Honduran","Nicaraguan","Panamanian","Salvadoran","Other Central American","Argentinean","Bolivian","Chilean","Colombian","Ecuadorian","Paraguayan","Peruvian","Uruguayan","Venezuelan","Other South American","Spaniard","All Other Spanish/Hispanic/Latino"
"","Total","38,965,193","23,204,816","12,647,766","224,878","88,170","27,587","21,601","540,367","130,203","142,933","24,899","765,795","9,796","50,954","20,734","34,393","138,044","58,616","1,671","117,795","7,375","31,842","3,489","155,810","515,659"
"","5 - 14","4,490","3,961","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64"
"","15 - 24","2,679","2,295","384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","2,040","1,956","32","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","3,516","3,383","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","1,328","1,004","205","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","67"
"","55 - 64","1,661","1,481","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","1,457","1,457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","78","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","214","214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> All other Latin American Indian alone","","33,046","186","25,281","0","0","0","223","1,512","0","423","176","3,996","0","0","0","0","0","0","107","865","0","0","0","0","277"
"","0 - 1","233","0","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","1,771","0","1,234","0","0","0","0","537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","3,225","0","3,038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","146","0","0","0","0","0"
"","15 - 24","4,579","0","4,084","0","0","0","0","125","0","174","0","0","0","0","0","0","0","0","24","172","0","0","0","0","0"
"","25 - 34","7,951","0","5,769","0","0","0","153","713","0","0","0","1,213","0","0","0","0","0","0","0","103","0","0","0","0","0"
"","35 - 44","4,325","186","3,696","0","0","0","0","137","0","162","0","102","0","0","0","0","0","0","42","0","0","0","0","0","0"
"","45 - 54","3,767","0","3,251","0","0","0","0","0","0","0","0","346","0","0","0","0","0","0","0","170","0","0","0","0","0"
"","55 - 64","4,490","0","2,196","0","0","0","0","0","0","87","176","1,609","0","0","0","0","0","0","0","210","0","0","0","0","212"
"","65 - 74","1,578","0","1,367","0","0","0","70","0","0","0","0","77","0","0","0","0","0","0","0","64","0","0","0","0","0"
"","75 - 84","678","0","413","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0","0","65"
"","85+","449","0","0","0","0","0","0","0","0","0","0","449","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Thai alone","","56,481","55,462","698","58","0","0","0","57","0","0","0","206","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","296","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","729","729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","1,737","1,398","339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","3,739","3,532","66","0","0","0","0","0","0","0","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","7,944","7,717","162","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","12,257","12,064","78","58","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","10,551","10,498","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","7,340","7,340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","6,696","6,696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","4,491","4,491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","701","701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Other Asian alone and all Asian combinations","","350,451","343,276","2,898","350","0","0","0","189","0","43","0","288","0","594","0","0","0","94","0","46","0","118","0","780","1,775"
"","0 - 1","8,712","8,538","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","30,195","29,082","453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","0","0","210","356"
"","5 - 14","80,349","78,615","583","185","0","0","0","0","0","0","0","128","0","432","0","0","0","0","0","0","0","0","0","166","240"
"","15 - 24","62,564","61,868","232","0","0","0","0","189","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","6","208"
"","25 - 34","52,767","51,432","775","0","0","0","0","0","0","43","0","54","0","0","0","0","0","0","0","0","0","0","0","107","356"
"","35 - 44","43,369","42,865","0","0","0","0","0","0","0","0","0","0","0","162","0","0","0","0","0","0","0","0","0","201","141"
"","45 - 54","28,360","27,702","282","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","90","117"
"","55 - 64","21,324","20,911","210","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","46","0","0","0","0","112"
"","65 - 74","14,037","13,883","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","6,390","6,276","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","2,384","2,104","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
" -> California -> Some Other Race alone","","7,598,579","258,913","5,942,667","54,847","18,975","7,828","8,626","327,651","70,783","66,091","3,129","447,483","5,208","6,804","8,172","6,583","53,906","24,342","778","46,018","1,113","9,779","330","14,723","213,830"
"","0 - 1","92,846","6,855","71,178","124","137","225","0","4,985","846","150","0","4,665","0","263","0","0","353","144","0","177","0","0","0","78","2,666"
"","1 - 4","369,013","16,090","295,154","1,035","54","230","313","16,708","3,871","1,398","0","16,858","141","583","0","435","1,373","73","0","1,533","62","247","0","574","12,281"
"","5 - 14","1,127,781","39,423","913,438","6,302","1,690","1,584","127","44,885","11,801","8,249","458","52,036","1,088","402","332","1,171","5,484","3,253","0","3,444","131","1,102","0","730","30,651"
"","15 - 24","1,252,665","33,064","998,917","6,829","1,957","457","1,430","59,584","14,268","7,971","267","59,504","764","235","849","442","10,418","2,462","0","4,642","0","2,022","206","1,434","44,943"
"","25 - 34","1,255,442","39,936","979,057","7,814","3,618","1,211","1,279","56,600","10,298","12,159","234","77,117","305","926","470","1,442","11,020","2,903","65","8,310","238","2,137","0","1,981","36,322"
"","35 - 44","1,135,237","41,611","872,961","10,640","4,019","1,736","1,108","55,617","11,331","12,023","520","68,287","1,329","1,441","1,622","1,408","9,656","4,727","57","5,234","29","1,855","41","2,066","25,919"
"","45 - 54","974,465","28,663","764,961","5,967","2,653","659","1,675","39,745","9,704","9,530","163","68,001","318","1,035","1,472","269","6,271","3,396","513","5,243","409","883","83","3,030","19,822"
"","55 - 64","737,203","25,950","557,305","7,952","2,241","422","1,392","31,065","5,228","6,217","605","56,061","347","940","1,096","673","5,112","3,290","0","8,790","154","1,055","0","1,713","19,595"
"","65 - 74","419,153","18,003","312,905","4,442","808","1,044","1,001","11,817","2,523","5,324","489","30,111","811","555","2,128","300","2,782","2,066","0","5,969","0","248","0","2,309","13,518"
"","75 - 84","174,258","7,119","132,630","2,798","681","260","115","5,077","277","2,086","393","11,019","0","136","108","443","1,165","1,783","0","1,589","90","147","0","627","5,715"
"","85+","60,516","2,199","44,161","944","1,117","0","186","1,568","636","984","0","3,824","105","288","95","0","272","245","143","1,087","0","83","0","181","2,398"
" -> California -> Pascua Yaqui Tribe of Arizona alone","","1,204","34","1,170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","205","0","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","463","0","463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","145","34","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","243","0","243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","48","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Alaska Native alone, not specified","","519","435","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","287","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","90","6","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","92","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Vietnamese alone","","689,578","686,081","2,606","31","215","0","0","0","0","0","0","355","0","0","0","0","139","0","0","101","0","0","0","0","50"
"","0 - 1","2,851","2,851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","17,263","16,911","352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","58,488","57,466","952","0","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0"
"","15 - 24","84,795","83,508","801","0","0","0","0","0","0","0","0","316","0","0","0","0","69","0","0","101","0","0","0","0","0"
"","25 - 34","90,688","90,688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","92,878","92,353","271","0","215","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","104,817","104,659","127","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","105,991","105,991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","79,132","79,132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","38,278","38,278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","14,397","14,244","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
" -> California -> Black or African American alone","","2,109,591","2,005,584","64,254","15,935","4,144","1,651","382","2,175","689","1,357","2,401","2,563","0","664","267","106","472","205","0","116","0","720","0","1,428","4,478"
"","0 - 1","18,682","17,160","1,377","0","0","0","0","0","75","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","87,070","78,096","7,248","1,010","0","0","0","0","150","272","0","238","0","0","0","0","0","0","0","0","0","56","0","0","0"
"","5 - 14","229,387","202,944","18,311","2,174","1,961","324","50","767","102","388","0","519","0","0","267","0","68","0","0","0","0","184","0","225","1,103"
"","15 - 24","272,734","250,580","14,318","3,659","189","569","0","285","0","167","658","897","0","0","0","75","103","0","0","66","0","102","0","157","909"
"","25 - 34","344,435","325,303","10,641","4,211","581","327","0","210","0","143","617","553","0","664","0","0","206","205","0","0","0","378","0","224","172"
"","35 - 44","302,172","288,301","7,492","2,903","291","171","332","479","147","252","264","356","0","0","0","31","0","0","0","0","0","0","0","667","486"
"","45 - 54","255,620","249,572","2,932","965","262","260","0","64","153","0","325","0","0","0","0","0","44","0","0","0","0","0","0","102","941"
"","55 - 64","279,561","276,258","1,298","286","615","0","0","83","0","65","170","0","0","0","0","0","51","0","0","50","0","0","0","53","632"
"","65 - 74","197,703","195,737","556","573","188","0","0","287","0","0","312","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"","75 - 84","89,234","88,697","81","154","0","0","0","0","62","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"","85+","32,993","32,936","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Burmese alone","","23,641","23,641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","321","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","1,554","1,554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","2,657","2,657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","2,912","2,912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","3,304","3,304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","3,933","3,933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","4,756","4,756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","2,443","2,443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","1,024","1,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","697","697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Mixtec alone","","14,651","0","14,326","0","0","0","0","0","0","0","0","325","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","264","0","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","1,127","0","1,127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","4,322","0","4,150","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","2,877","0","2,724","0","0","0","0","0","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","2,681","0","2,681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","2,153","0","2,153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","898","0","898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","215","0","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","114","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Nepalese alone","","22,367","22,367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","147","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","1,708","1,708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","2,376","2,376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","2,454","2,454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","6,097","6,097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","4,810","4,810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","2,879","2,879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","1,381","1,381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","363","363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","152","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Japanese alone","","236,802","226,436","8,015","499","211","0","0","127","0","0","0","45","0","65","0","0","54","0","0","895","0","0","0","0","455"
"","0 - 1","1,211","750","461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","4,526","4,015","300","0","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","12,124","11,131","993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","12,107","10,956","812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","209"
"","25 - 34","22,165","19,002","2,656","210","0","0","0","75","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","177"
"","35 - 44","27,202","25,962","877","240","0","0","0","0","0","0","0","0","0","0","0","0","54","0","0","69","0","0","0","0","0"
"","45 - 54","33,025","31,650","830","0","0","0","0","52","0","0","0","0","0","65","0","0","0","0","0","428","0","0","0","0","0"
"","55 - 64","39,879","39,214","665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","42,010","41,524","421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0"
"","75 - 84","24,059","23,787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","203","0","0","0","0","69"
"","85+","18,494","18,445","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Tongan alone","","28,892","27,836","968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88"
"","0 - 1","219","0","219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","1,016","1,016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","5,503","5,300","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","4,588","4,268","320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","4,836","4,836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","2,555","2,365","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","4,185","4,149","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","4,171","4,083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88"
"","65 - 74","655","655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","860","860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","304","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Fijian alone","","24,309","23,726","530","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","711","711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","2,146","1,890","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","3,559","3,333","226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","3,427","3,427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","3,498","3,450","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","3,840","3,840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","4,188","4,188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","2,614","2,561","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","273","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","53","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Alaska Native tribes and villages alone","","967","780","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","54","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","268","81","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","116","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","133","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","145","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","142","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","55","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","44","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> Mien alone","","13,268","13,268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","0 - 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","190","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","5 - 14","1,312","1,312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","15 - 24","1,822","1,822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","25 - 34","2,881","2,881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","35 - 44","2,572","2,572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","45 - 54","1,791","1,791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","55 - 64","1,177","1,177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","65 - 74","892","892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","75 - 84","631","631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","85+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" -> California -> American Indian and Alaska Native alone, not specified","","90,629","17,767","65,080","0","0","0","0","1,647","171","0","138","1,945","0","46","0","0","70","0","0","146","0","0","0","983","2,636"
"","0 - 1","676","47","629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","1 - 4","3,385","545","1,714","0","0","0","0","330","0","0","0","482","0","0","0","0","0","0","0","0","0","0","0","0","314"
"","5 - 14","11,108","3,757","6,773","0","0","0","0","0","0","0","0","204","0","0","0","0","0","0","0","0","0","0","0","86","288"
"","15 - 24","15,982","1,561","13,373","0","0","0","0","339","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","187","484"
"","25 - 34","15,145","3,440","11,083","0","0","0","0","230","93","0","0","117","0","46","0","0","32","0","0","0","0","0","0","0","104"
"","35 - 44","13,157","2,664","8,709","0","0","0","0","0","0","0","0","709","0","0","0","0","0","0","0","0","0","0","0","349","726"
"","45 - 54","12,231","1,851","8,850","0","0","0","0","702","78","0","138","162","0","0","0","0","0","0","0","0","0","0","0","173","277"
"","55 - 64","9,840","1,430","7,525","0","0","0","0","0","0","0","0","203","0","0","0","0","0","0","0","146","0","0","0","93","443"
"","65 - 74","5,917","1,414","4,389","0","0","0","0","46","0","0","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0"
